cafe_name,avg_rating,review,indv_rating,review_date,latitude,longtitude
Maman Nomad,4.0,"Excellent menu selection, and the quality of the food did not disappoint.  This is not a basic brunch place...in a city replete with over priced brunch options, this menu is colorful and has something for everyone.",1.0,2/3/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Adorable freakin spot. Super tasty morning bites and a beautiful lunch menu. The lavender latte is very nice, you can taste the real lavender and love that went into it.  The staff was bubbly and great. Everything seemed to work seamlessly together.  I wish I had the chance to try everything but I will definitely be back!",4.0,4/13/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Stopped by for coffee and a catch up with a friend on a Saturday afternoon around 2pm. The place was pretty packed but we were told it would only be around a 15 minute wait for a table. The interior is super cute - it's bright, light and modern with a rustic feel. We were shown to a table at the very back and ordered our drinks quickly.  The brunch menu looked good - plenty of sandwiches, avocado toast, salads etc to choose from and reasonably priced. That said, we opted just to share a slice of banana bread. My flat white was great, tasted like high quality coffee which makes a real difference. The banana bread with pecans and chocolate chips was very good, plenty big enough to share between two of us. Service was also very good.  Knocking a star off because when we walked in at 2, and waited for the table, we were never advised that they would be closing at 3pm. So we hadn't even finished up when they came around at 2:50 to let us know and ask us to settle the bill. (With tax and tip, it was around $14 which I think is average for the area). I'd come back if meeting friends in the area or closeby and in need of a coffee fix.  Rich and Sophie",3.0,4/12/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"I had heard good things about this place so I decided to grab brunch with my friend on a Saturday at around 10am. There was a 10-15 minute wait but my friend was running late so it was fine. The inside is very cute and a lot of people were taking Instagram photos with the walls. However, it gets crowded a little bit quickly and there is a long wait after 10:30am. I ordered the Maman's Rabbit Hole Sandwich Brunch which I HIGHLY recommend. This stuff was so good and had combinations that I didn't think would go so well. Comes with a cute salad and the chestnut cream in the bread was HEAVENLY. I definitely see myself coming here again in the near future!",4.0,10/10/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Mmmm, overrated.  I was super excited when I found out this place was moving in the neighborhood, but reality just doesn't meet their hype.    The sweets are sickeningly so.  It's not that they don't taste good, but like overdone American versions of what a real French bakery would have.  Everything is just kind of...extra.  Sandwiches and salads are fine, nothing memorable, nothing you'd crave. But just fine if you are in the neighborhood.  Drinks are a bit on the over-priced side.  The smell in the place is sort of like stale grease. I can't figure out what it is but it's pretty strong and sticks to your clothes and hair.  I can tell when someone has been in there when I stand next to them in my office.",3.0,8/23/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Was very excited to have a place in Flatiron area for both good coffee and lunch, and to support a local business. Wandered in and noticed the coffee counter in front and food in the back.  Stood at lunch counter for a while, with the cashier looking off into space until another counter person asked if I wanted help. Ordered the Tawni salad with extra roasted chicken, and asked if I had to go up front for coffee. Blank girl said yes, then the Nice girl said I could order it all together, so got a macchiato and a water. Paid and left a small tip bc maybe blank girl was having a bad day?  Very loud there and disorderly with ppl wandering around but nobody clearing tables and people taking up 2 tops and just drinking water. Def not a place to do work.  I wandered back to blank girl and asked if my food was to go bc I wanted it for here. She says ""I thought you said to go"" I said I didn't say anything bc you didn't ask... she wanders away. I pick up my coffee up front, the pastries look amazing and they have lots of non-milk options. I decide this place is only good for a snack.  Take a call outside, come back in and wander around some more, there are 3 counters and none of them seem places to pick up food. How does it work here?!? I find a guy wandering around and ask him. He says he'll get my salad and make it to stay.  He brings it out, and the egg on top looks like a diner egg, I asked if it has chicken. He says chicken is extra, and I show him my receipt and he examines it for several minutes as if he doesn't believe me. Then says he'll fix it although I've already been waiting 15 mins for overderessed premade salad and torn chicken. I ask for a refund, I watch him take it off the Square, then go get a salad at Num Pang where they call out yoot  Long story short: still have not received the $17- commented on their Square review with no reply. Will only get coffee there and stick to salads at other places in the area.  Upped their stars as I noticed I did get a refund",4.0,3/4/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"Very pretty place, very cute interior. Good and fast service! and of course wonderful coffee and delicious desserts",5.0,2/28/2018,40.7432672,-73.9901338
Maman Nomad,4.0,Disappointed that they were out of multiple ingredients for some of their most amazing looking drinks. Note to mgmt.... if you are showcasing a beverage maybe you should remove the small sign for the day if you are out of the ingredients. Also disappointing barista.... instead of suggesting something similar she sent me on my way.  No care in the world.... $ missed and an experience lost.,4.0,4/9/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"After shopping around at the nearby Buffalo Exchange with a girlfriend, this was a lovely place to rest our feet. I got the lavender hot chocolate, nutella begnet, and matcha white chocolate croissant. You have to get the lavender hot chocolate. It was so fragrant! The begnet was filled with nutella, so much that it stuck to the roof of my mouth! The croissant was nice and crisp too. Sadly I wasn't able to try their lunch options, the chef left by the time I came, but I'll definitely stop by again!",2.0,8/22/2018,40.7432672,-73.9901338
Maman Nomad,4.0,"This place is so cute!  We enjoyed an early breakfast on a Saturday, and there was almost no one in the restaurant.  We had gone early thinking we would have to wait.  I had the waffle hash brown bowl, which was good.  It felt like a healthy way to start the day with the smoked salmon, greens, cucumber, and avocado, but it still had a little bit of salty, fried goodness with the hash brown potato waffle.  There were several families here with children.  There is also a lot of pre-packaged food items that can be purchased.  The only negative was that I did not like the neighborhood very much.  Weird spot for such a charming place to eat.",3.0,8/21/2018,40.7432672,-73.9901338
